revenue_ttm_billion,price_gbp,earnings_ttm_billion,pe_ratio_ttm,marketcap_billion,dividend_yield_ttm,gdp_per_capita,gdp_growth_2024,inflation_rate,interest_rate,exchange_rate,unemployment_rate
0.781571,153.4701734,0.147488,7.40548e-08,4.8460550666649,4.99444999999999e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,38.28849,1.3740052,3.40989e-08,16.60981831119515,1.16868e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.303388,1.1962772,-0.001482,-7.8e-08,0.1491291166009,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.020004,0.065223776,-0.082617,-2.3890600000000003e-12,0.0002223605009199,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.00086,0.3962192,-0.079023,-9.42936e-11,0.01444975762672,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.433993,98.4223732,1.24678,4.95267e-09,6.0903368682701,7.683490000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.237683,0.0742911,-0.116349,-1.71353e-11,0.0018488083146,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.728213,8.7320616,-0.025012,-5.95361e-09,0.2405534540991999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.598409,13.3381098,-0.093212,-1.90217e-08,1.7024896783154,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.421172,134.8021534,1.3740052,5.4904e-08,16.60981831119515,6.25916e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.801545,8.1986896,-0.0095,-2.74872e-08,1.8489028403098,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.343524,8.5949088,0.12558,4.2742e-09,0.4615706439218999,8.561569999999997e-07,0.000115,0.087,0.023,0.0025,1.0,0.025
0.0,0.5486112,-0.0362734,-5.68562e-11,0.0031814672110799,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.905181,41.8849412,0.126775,4.1290999999999896e-08,2.0627831836057,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,142.3226986,1.3740052,-2.37528e-08,16.60981831119515,1.92185e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.059374,16.726774508,0.06511,8.18148e-08,1.2654189865114,4.52694e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.36675,19.628165796,0.11964,9.6e-09,1.0649182219264,8.561569999999997e-07,0.000115,0.087,0.023,0.0025,1.0,0.025
1.089,153.4701734,0.707,2.36588e-08,3.7301508216627,0.0,0.000115,0.087,0.023,0.0025,1.0,0.025
0.761831,8.387427092,0.057969,2.2510200000000002e-08,0.93785694208,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.055019,1.257234,0.013426,3.29e-09,0.04644850860608,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.15981,3.6341099999999894e-08,16.60981831119515,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.091207465,10.016116592,0.0579414,7.67536e-09,0.3821425246577999,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,153.4701734,1.3740052,2.79002e-08,16.60981831119515,1.08144e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.495486,5.12722884,-0.070629,-7.87072899999999e-08,1.2083032451584002,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,114.5873546,1.3740052,7.5938299999999e-09,16.60981831119515,1.41877e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
-0.00333,9.6311744,-0.041899,-7.87072899999999e-08,0.6494079015168,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.003546,2.9868832,-0.025814,-8.88393e-10,0.00254761097412,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.243657,32.95477,-0.108521,-1.20333e-09,0.8876663808614,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.139173,63.665567800000005,0.121902,-7.87072899999999e-08,3.2868175745229,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.78325699,9.9207192,0.138943,1.02763e-08,0.3702065195507,8.561569999999997e-07,1e-05,0.025,0.051,0.11,0.05882,0.035
0.616327,19.1290058,0.076963,1.1947899999999998e-08,0.2885495705177,2.77668e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.053395,4.1222036,-0.001526,-8.77778e-09,0.0137559579965599,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.477367,6.400464,0.008717,4.94118e-08,0.1916644424742,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.017652336,0.4914642,-0.0216395,-1.03941e-09,0.01371951802152,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.041814,85.3852376,0.109456,2.61822e-08,2.8816407483802,2.28449e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.043166,6.4080836,0.094655,9.683046749999992e-08,10.35046464,4.767579999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
-0.015373,8.147181104,-0.021258,9.683046749999992e-08,0.2937849062425,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.030473,24.0703164,-0.143451,-6.1406599999999e-09,0.7269187640755,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.431532,2.9830734,-0.087509,-1.995e-09,0.2386709374361,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.281,65.3914072,0.9686,1.08277e-08,7.1986785688371,1.71769e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.299207,23.6169502,0.140674,1.04169e-08,0.7237083888639,1.36674e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.1645,0.073833924,-0.193,-1.6911e-11,0.00309450471628,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.632,46.4643208,0.0576,-7.87072899999999e-08,4.313580155699101,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,2.6706698,1.16674,3.41709e-09,5.3794233604915,6.46552e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
0.182022,3.5354944,-0.03247,1.72962999999999e-08,0.2060832614771,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.072423,11.467498,0.007661,8.699419999999999e-09,0.1622903236716,5.780729999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.898981,16.934561,0.223684,2.04722e-08,1.8132342369997,4.52284e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000364999,1.9963352,-0.0116941,-4.7221599999999e-09,0.06328761735296,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.983475,153.4701734,0.608963,2.08699e-08,6.784548407910401,1.063949999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.751039,23.9331636,0.123238,2.51436999999999e-08,1.7369231505613,1.1198900000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.073432,47.3100964,0.635481,1.11813e-08,2.6946978489548,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.490176,55.3678234,0.157849,-7.87072899999999e-08,4.7289438871962,1.24636e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.322785,0.641265536,-0.063188,-1.0783699999999999e-09,0.07210069054016,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.64046,46.9100674,0.60488,1.75251e-08,10.2661277374459,5.808049999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.230655404,0.67906865748,0.416264,7.2342199999999e-09,3.0674153924464,0.0,1.281e-05,-0.031,0.413,0.375,0.00286,0.089
0.865588,14.9496552,-0.331005,-1.27922e-08,4.8245978829414,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.103608,7.0157467,-0.000575,-3.67755e-10,0.00438277944276,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.485538,7.1357554,0.001981,4.44954e-09,0.303969617152,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.60934,6.5223776,-0.975437,-3.43066e-10,1.1167484722995,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.564,55.2344804,1.322,3.2266700000000004e-08,16.60981831119515,1.23967e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.250014,65.5361796,0.17514,3.30265e-08,2.0477763021619,1.18133e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.119684044,0.055546884,-0.0926509,-5.49265e-11,0.00760181280576,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.815307,35.430835216,-0.870662,-6.74673e-09,2.6653658269184,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.716073,69.5136108,0.362224,1.89346e-08,3.8235893059379,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,29.7621576,-0.237524,-1.55221e-08,2.2549149209088,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.000119,1.9582372,-0.071381,-3.31615e-09,0.09385282593184,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.119860952,1.2130098416,0.830935,1.49106e-08,3.7554721079896,6.45864e-07,1e-05,0.025,0.051,0.11,0.05882,0.035
11.364748,153.4701734,0.6948,2.0687000000000002e-08,7.7029709567181,3.32272e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.393323752,-0.013438,-2.24435e-09,0.02319434127736,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.027498539,3.390722,0.00178732,9.79986e-09,0.02168007226272,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.8256,19.7119052,0.4512,4.783330000000001e-08,13.400942655242,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.741296,5.2041868,0.019566,-3.12273e-08,0.5638007567819999,3.78457e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.9762,54.9601748,0.0957,8.92439e-08,0.8841498074520999,4.2088e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.281544,10.9607946,0.020158,9.683046749999992e-08,0.2626940854642999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.071819,5.0365556,-0.029896,-3.9294099999999e-09,0.1470523184249,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.0029,2.1009675472,0.0441,2.61648e-08,1.4942916669586,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.047894427,0.48994028,-0.0123071,-5e-10,0.0108847090842,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,2.8116324,-0.008675,-3.446239999999e-10,0.0024200306776,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.677403,29.0459152,0.415658,3.64476e-08,12.137590835732,2.50849e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,151.5995616,1.0885,2.02994999999999e-08,7.8518420919500995,1.4303599999999998e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,78.8400012,1.3740052,1.84592e-08,16.60981831119515,3.26578e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,137.7547484,1.0326,7.77074e-09,5.466001132544,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.067033,2.7087678,-0.213019,-1.1756799999999994e-09,0.2234094272473,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.146841547,1.699018408,0.00896775,3.63333e-08,0.02437547680824,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.867493,37.9608472,0.279405,4.8104799999999896e-08,8.5651057038131,3.159769999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.913,46.441462,0.3537,5.36053e-08,6.002187678679,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,18.706118,0.972,8.46552e-08,7.0160477046784,1.83299e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.481166,3.0211714,-0.025972,-3.5765799999999e-09,0.1512038910112,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.2749,39.4085712,0.3049,1.43463999999999e-08,2.4745154503168,1.304519999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.878952,21.2053468,0.237753,1.27660999999999e-08,2.5271472094618,3.30579e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.894195,153.4701734,0.486475,9.683046749999992e-08,16.60981831119515,4.86492e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.586861592,-0.120894,-4.46369e-10,0.0677032913708799,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.504246,4.3126936,0.19012,1.49737e-08,0.4474117447142,4.42882e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.579,83.0612596,0.337,-4.29055e-09,5.5889930339533,7.977520000000002e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,29.98007816,1.15906,3.77333e-08,9.1070481323622,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.517439,20.039548,0.151279,2.139020000000001e-08,1.7093574127616,2.736600000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.00095,0.028087826696,-0.004874,-1.39823e-10,0.00320313201976,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.012198,1.579466884,0.002987,2.06e-08,0.02303905230544,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,61.0291862,1.3740052,1.52835e-08,16.60981831119515,9.97744e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,0.252894524,-0.0143759,-8.968800000000002e-09,0.138200037824,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,32.2842452,-1.07663635,1.063e-08,16.60981831119515,4.89182e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.390305,11.4065412,0.280335,2.16285999999999e-08,2.7460451264102,6.67107e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.673825,6.3318876,-0.092489,-8.30303e-09,0.9935744807372,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.031726192,1.0591244,-0.00793986,-1.06923e-08,0.04189122889392,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.369720403,2.5904201728,0.356577,2.6893e-09,1.0676111028604,8.561569999999997e-07,1.03e-05,0.023,0.064,0.1325,0.21053,0.09
0.003641,1.219136,-0.202107,-2.35294e-09,0.440707910912,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.280257,0.9562598,-0.129516,-8.98551e-10,0.05081019623408,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.353962,17.9974952,0.158936,6.84638e-09,0.3473012704691,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.1444,8.5161099999999e-09,6.431692607529,6.32734e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.434131531,22.593790312,0.910486,9.98115e-09,5.346782351142299,5.56781e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,29.9031202,1.3740052,1.09749e-08,16.60981831119515,2.43655e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.224134,26.022000744,0.063707,1.11613e-08,0.4408595714304,2.36994e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000114,0.0438127,-0.034023,-7.82245e-12,0.00186615357204,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,1.1848478,-0.0485474,-2.80582e-09,0.1340619732646,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.010116,0.769046228,-0.067576,-1.67889e-09,0.1549082113644,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.514,7.909068603999999,0.415,2.77105e-08,6.1885613878886,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.266491,2.5487562,0.00466,1.00606e-08,0.1246148030611,5.42169e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.448646,4.990761804,-0.037595,-4.61348e-09,0.1121823467256999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
2.340428,56.6441064,0.081994,5.7991999999999895e-08,1.5678578565018,2.55582e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.747447,1.257234,-0.072746,-2.11538e-09,0.4383270846003,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.413445,13.600986,0.150623,3.98226e-09,0.5690883934412,4.8441e-07,0.000115,0.087,0.023,0.0025,1.0,0.025
0.742836424,2.590664,0.0466433,5.63333e-08,0.265068986775,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,28.021079,1.3740052,1.08325e-08,16.60981831119515,4.30978e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
2.6188e-05,0.541067796,-0.00820404,-7.99348e-09,0.05645609734176,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.065141,15.810669999999998,0.0297,8.0542599999999e-09,0.1893707234297,2.598650000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
9.113448,98.8033532,0.91737,1.91574999999999e-08,13.9439196913659,1.10137e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.10577,6.724297,0.071701,2.2375e-08,1.4012896455629,1.34078e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.968809,27.0724388,0.226785,1.20542e-08,2.0237704414822,3.09336e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.169188,0.595700328,-0.148074,-1.98475e-10,0.0120665052344,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.045124,3.3831024,-0.012558,-3.49606e-09,0.03927240590016,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.924222,12.6942536,-0.014305,-7.87072899999999e-08,2.7508192629862,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,16.2449872,-0.03897,-1.90182e-09,0.1956530043859,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.457519,153.4701734,1.3740052,9.47092e-08,16.60981831119515,1.83417e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.258788,8.6063382,0.104745,-5.661689999999999e-09,0.4143573103462,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.69952,15.10319014,0.041628,9.683046749999992e-08,1.8799997811507,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.021281,5.1584692,-0.014322,-1.4390499999998994e-09,0.03325597888368,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,2.5297072,-0.083836,-1.62255e-09,0.1002965631641,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.08922,3.117102164,-0.019022,-4.3092800000000015e-09,0.4910994345087999,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.343137,60.6824944,0.263165,6.51371e-08,10.7450488323279,4.85329e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
8.899,17.1517196,1.3740052,8.09712e-09,5.5501761338368,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.235442,4.9984576,-0.047742,-7.51321e-09,0.4175826565478,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.515391,0.0533372,-0.33493,-6.97211e-12,0.0022028530286,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.741494,5.2422848,0.10857,3.12727e-08,1.1342626776064,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.078532,1.009597,-0.088589,-2.62745e-09,0.1849157688499,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
10.3674,75.6588182,0.9989,1.25394e-08,4.924314625024,1.7367e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.298762,2.399335844,-0.154911,-2.5245899999999e-09,0.1633527763129,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.640369,2.27787942,0.083419,1.04482999999999e-08,0.2728375651942,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.732659,109.56451428,0.367785,1.91125e-08,2.7533439473459,8.507620000000001e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.012209822,3.946952800000001,0.00222584,2.71053e-08,0.04446952780704,5.6699e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.969128,51.7066056,-0.003505,9.683046749999992e-08,3.6383457845658,3.481789999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000238,5.4746826,-0.198093,-4.55808e-10,0.4006701192396,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.291022,11.461326124,-0.007508,-4.36994e-09,0.2378717937881,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
4.715118,48.3920796,0.464115,9.683046749999992e-08,16.60981831119515,2.11466e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.050245,13.4790724,0.005778,8.18981e-10,0.2177139895961,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.702356,10.0273936,0.061328,4.7142899999999896e-08,0.6196387460761,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.057009,3.4021514,0.002955,9.683046749999992e-08,0.09088813710272,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.854671982,29.913482856,0.305856,1.60316e-08,2.8922582967633,2.53269e-07,4.71e-05,0.02,0.03,0.045,0.74074,0.055
11.364748,141.5302602,1.3740052,1.38541e-08,16.60981831119515,7.35176e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,37.1912676,1.3740052,1.22124e-08,10.072734145618,7.60736e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.211797,2.0153842,0.03104,-1.3e-08,1.0050095862938,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,153.4701734,1.3740052,1.6839e-08,12.762095104819,2.00822e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.129475,7.840568400000001,0.010924,-7.87072899999999e-08,0.1012107627721,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000916154,0.88539752,-0.0315523,-1.8e-09,0.0490393341416,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.497,7.8558076,-0.149,9.88785e-09,0.9767282644275,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.259729,20.76341,0.495174,2.42478e-08,6.2569496508211,2.94161e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.147335947,5.9661468,0.0216116,9.683046749999992e-08,0.3882702626009,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.730953,153.4701734,0.887438,2.69374e-08,8.6546772837581,1.38893e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.567824,9.258880744,0.00307,-3.68181999999999e-08,1.1204170963506002,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.306306,28.897333,0.095798,1.09971e-08,0.6907994218035,2.43193e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.02783864,0.9295912,0.000101327,2.06667e-08,0.03410512234688,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.317435,14.2372226,-0.035601,-1.36594e-08,0.6720865619814,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
6.5069,153.4701734,1.0277,3.71982e-08,16.60981831119515,1.50922e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.793724,20.7329316,0.051084,6.75186e-09,0.3399329831641,8.15877e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.085011,9.9130996,-0.109647,-2.75641e-09,0.417481273198,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.8049,75.879253228,0.4097,1.7874899999999997e-08,3.4080632830566,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.280017,5.722243404,0.161028,-4.4799999999999994e-09,1.7368382986956,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.0,1.104842,-0.137288,-5.257349999999e-10,0.09104009021376,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.194234,5.92766782,0.044165,-1.17205e-08,0.783732549824,8.258060000000001e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.001844,1.310647396,-0.072195,-1.0176499999999999e-09,0.0632493547696,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.398489,39.926704,-0.081929,-2.03668e-08,1.4486965779354,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.602354,110.7661252,0.021455,6.9823e-08,6.2036228866253,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,104.1142144,0.793,-1.02924e-08,16.60981831119515,3.2563e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.005982717,6.1871152,-0.0190104,-4.3555399999999997e-11,0.03981686898992,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.165573,5.6727922,-0.149575,-1.4625e-08,1.2168764045722,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.470975,10.27922138,0.037124,2.03636e-08,0.3076396310182,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.00182,0.198185796,-0.074633,-1.70321e-10,0.01297258844448,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.379633,23.8569676,0.79812,2.26873e-09,3.6078178388786,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.174367037,153.4701734,0.00790609,1.5711e-08,0.4468818198212,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.38925,22.401624,-0.069157,-4.06389e-08,2.473699311913,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
1.57878465,153.4701734,0.986137,1.50362e-08,6.538378126049301,6.230900000000001e-07,1e-05,0.025,0.051,0.11,0.05882,0.035
0.009572,0.339757964,-0.042705,-2.64371e-10,0.0140328877868,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.000107,5.8213744,-0.031535,-5.731339999999999e-09,0.1942511077081,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.12548,3.847898,0.00216,-2.62479e-11,0.02642659540832,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
3.9876,61.2920624,0.9074,4.14461999999999e-08,14.23642962518,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,93.4620136,1.3740052,1.50258e-08,16.60981831119515,1.0779e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.008134453,2.1411076,0.00287276,-6.6666699999999e-09,0.1365125219641,8.561569999999997e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
11.364748,13.200957,1.3740052,1.07963e-08,9.2549408378061,6.70097e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.021158,2.3468368,-0.033627,-7.89744e-10,0.03765077214976,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.093648,35.0539698,0.019945,1.00759e-08,0.349691045239,3.53068e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.3022,7.657698,-0.0935,-5.5604399999999995e-09,0.0291614344316799,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
5.476,21.52537,1.3740052,-4.71667e-08,14.211179270472,4.89753e-07,0.000115,0.087,0.023,0.0025,1.0,0.025
3.6154,33.190291836,-0.5269,-3.4830399999999e-09,1.2468497896755,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.014534771,0.17133584952,-0.0495581,-1.49143e-10,0.00545287378088,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
0.0,34.2577216,-0.459912,-1.7984e-08,6.2415858063565,0.0,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.056259,15.4220704,0.012972,9.97573e-09,0.0848585525609599,3.990269999999999e-07,7.4e-05,0.02,0.035,0.055,1.0,0.035
0.104472,2.2245498396,0.0663,3.12686e-09,0.2851254220945,0.0,4.71e-05,0.02,0.03,0.045,0.74074,0.055
6.438578,64.452748676,0.730735,1.08923e-08,4.724386464235501,9.89062e-08,7.4e-05,0.02,0.035,0.055,1.0,0.035
